label,coeff_index_1based,linear_coeff_l2,energy_share_percent,case1_rel_percent,dd_case2_rel_percent,case3_rel_percent,pod_ae_rel_percent,pod_dl_rel_percent,case1_abs_l2,dd_case2_abs_l2,case3_abs_l2,pod_ae_abs_l2,pod_dl_abs_l2
offgrid2,1,7684.698197133569,63.83523932178286,0.0,1.0707873627363311,0.0,2.7341485475949034,2.0221004294772658,0.0,82.28677715933293,0.0,210.1110641439792,155.3923152482696
offgrid2,2,3367.673304114215,12.259330894022838,0.0,1.728129657171512,0.0,0.7933190904878334,1.1816668314354466,0.0,58.19776112504552,0.0,26.716395226800458,39.79467842582386
offgrid2,3,2558.371734693223,7.075125622828151,0.0,2.8748536034373524,0.0,4.122564039805855,3.0593731782988383,0.0,73.54944200415082,0.0,105.47051313902008,78.27013865238318
offgrid2,4,1813.8263322559553,3.556298968735891,0.0,6.453125721228942,0.0,4.733352841579079,1.7502479741698216,0.0,117.04849358523259,0.0,85.85480023914685,31.746458635268638
offgrid2,5,1465.6715854568113,2.3220961352235125,0.0,5.167853873592867,0.0,10.38845982916107,6.217771542160285,0.0,75.74376580317981,0.0,152.260703882609,91.13211074206306
offgrid2,6,1272.9339468579549,1.7515340959101855,0.0,7.9101383699516745,0.0,9.291151909701151,2.9041845120961147,0.0,100.69083655455135,0.0,118.27022671272711,36.96835053386251
offgrid2,7,1280.6853664467124,1.7729306708569668,0.0,2.719492103696779,0.0,7.9578953026128865,3.4390288382000302,0.0,34.8281374137185,0.0,101.91560061771355,44.043139078710176
offgrid2,8,1123.375891321808,1.3641340750922706,0.0,2.5429581692809697,0.0,4.711205742081812,1.357824626462845,0.0,28.566979000100822,0.0,52.92454949711575,15.253474500113995
offgrid2,9,973.9522708103028,1.0253737800970115,0.0,2.342893030641852,0.0,6.668184538049831,2.345149538217146,0.0,22.81865987459264,0.0,64.94493473015783,22.840637181363228
offgrid2,10,854.809690072182,0.7898520181953386,0.0,4.197932321715267,0.0,3.851775206839504,2.9814827711053304,0.0,35.88433226869422,0.0,32.92534770786191,25.486003635240976
offgrid2,11,749.8959447452511,0.6078674226914369,0.9788774666444237,4.606989495323222,1.3666280128947161,6.259937585762724,2.604531183897375,7.340562426391581,34.54762740026855,10.248288048450084,46.94301809921844,19.53127372767189
offgrid2,12,667.6945771407511,0.48190624782058084,3.806205942329965,5.676418147446567,1.6492078883225028,3.2012023344282032,4.092072699913393,25.4138306717462,37.90113614633422,11.011671636106847,21.374254390280242,27.322547509978843
offgrid2,13,597.3778898569697,0.38574930101766003,1.4239376977798748,4.950193752203708,1.7185092439255356,5.593189199417486,3.5069866601148427,8.50628897187533,29.571362980746056,10.265994258359328,33.41247561518811,20.949962907759463
offgrid2,14,541.6542138639944,0.3171400652029202,1.7318971933814413,3.853439490494665,1.7370743872364522,3.284607211987843,4.038678611400333,9.38089412774283,20.87231737896359,9.408936616418403,17.791213372612816,21.87567288307376
offgrid2,15,494.89996393672124,0.2647534957737992,1.3761091903886848,5.186964584851014,1.4248771055159917,5.472495637631409,4.458126860400403,6.810363886963508,25.670285859838174,7.051716281341241,27.083378937076485,22.06326822437488
offgrid2,16,457.00654439992803,0.22576244374172735,3.08137085771553,5.90821470374509,2.9808132607834796,3.470317518814797,5.490565482051436,14.082066476992166,27.00092785331388,13.622511678121395,15.859578172440827,25.092243577538518
offgrid2,17,423.0467873100649,0.19345664929700754,2.5865623617194284,5.7909302403389145,1.622761977383566,4.826186959544032,4.785098357171338,10.942368973025381,24.4983443371208,6.8650424110104575,20.417028881928328,20.24320486964004
offgrid2,18,395.9456279679401,0.16946419875167074,4.270049646621026,7.60560934445884,1.9029765875586357,4.19228536730839,6.450422940184996,16.907074887856428,30.114077679705886,7.534752599691917,16.59917062379727,25.54016761710355
offgrid2,19,368.69814403380576,0.14694295248252243,2.179696754025974,5.9212963127091305,2.235226118280885,5.2328021351876455,5.356895793337943,8.036501477658874,21.83170960770074,8.241237213060502,19.293244353398208,19.75077536786201
offgrid2,20,348.6997817945287,0.13143475201722246,2.190457036516197,7.013030902110589,1.6452354257182766,4.420544284022408,7.985046626341502,7.638118906634878,24.45442345284249,5.736932339485916,15.414428272516648,27.84384016224419
offgrid2,21,327.0190310908711,0.11559869032331807,1.943151996833275,12.604906708863846,1.3817034652133804,5.269866016663335,7.320513085114462,6.354476832667091,41.220443789234764,4.518433284489788,17.233464787479523,23.939470961821755
offgrid2,22,309.4189629679903,0.10349055388973513,2.2182881741754397,6.547986485841654,3.1867904571592875,5.595792256465232,8.679646576784927,6.863804264175212,20.260711879775396,9.860533984505144,17.314442369797824,26.85647242717459
offgrid2,23,290.68962204086756,0.09134103183589175,2.1927223709595967,10.33944638875729,1.3574115149924473,5.733595297771193,7.900773181921633,6.374016372548001,30.055697628596693,3.9458544024707596,16.666966500444037,22.96672770083422
offgrid2,24,275.7150242519008,0.08217273148128298,1.7097887048458644,7.753804344971718,2.7433892988339963,6.149681014088284,9.961396720245183,4.714144342222036,21.37840353018371,7.563936470604204,16.95559449940805,27.465067383052055
offgrid2,25,261.64696513391783,0.07400111479366067,2.024818103745203,11.987139023552512,2.5011108557794954,5.2628951928796734,8.429588617626331,5.297875117931467,31.3639854615087,6.5440806487820105,13.770205550348516,22.05576279129347
offgrid2,26,246.7807101401396,0.06583082202273968,3.079361514879014,14.29789540636383,1.668078277713121,5.38597840496625,11.442653542312845,7.599270214200592,35.28444781891906,4.11649541943385,13.291555755770275,28.23826167059548
offgrid2,27,234.83461325710417,0.059611641148671804,3.1370156522359136,17.01205328669333,2.285759514597171,5.133064972995574,12.091075652587573,7.366798574743032,39.95018954289876,5.367754516091728,12.054213277570033,28.39403074737791
offgrid2,28,219.9363212093892,0.05228784846164925,2.1615421256637486,12.732761577007313,3.3377207275138225,4.747956952619478,11.071033743273139,4.754016232576081,28.003967400832494,7.340860180337163,10.442481854196702,24.349224334805076
offgrid2,29,208.7429617537769,0.04710104484397506,2.6950559530292,17.48581778363042,2.252554574182935,5.259679088576803,11.543171866690537,5.625739617274631,36.500413928418766,4.702049133269637,10.979209908239277,24.095558834858565
offgrid2,30,171.11321481531857,0.031650017927396766,4.111814364379169,15.514578025112048,3.635050036509487,5.604925918969421,11.295953808465319,7.035857746127253,26.54749322380019,6.220050977616795,9.590768927965614,19.328869705718418
offgrid2,31,172.58945770945493,0.032198481247234685,4.1327395736206185,15.655884600574183,3.932114966521883,6.36398647960398,13.372844976628343,7.132672818655865,27.020406331749044,6.786415897232433,10.98356975385154,23.080120625488945
offgrid2,32,184.77328167557044,0.036904999454056266,2.9326221114216113,17.596383846687626,2.8118373044911973,6.382569199646015,12.041944129442536,5.418702114417115,32.513415889754704,5.195524062886287,11.793282565400133,22.250295345509674
offgrid2,33,176.4886263489857,0.03366978201429336,4.607026406735096,17.04417828845499,2.5934271104828825,3.9457030739794754,12.16997756355408,8.130877620781805,30.08103613376627,4.5771038826534305,6.963717155076079,21.478626228896353
offgrid2,34,153.03209304184594,0.025314648137403986,5.5495840560335505,18.955446195362924,4.479408661942388,7.82295892175802,12.818590646327344,8.49264463606471,29.007916058184836,6.854932831268183,11.971637775770121,19.616557564541022
offgrid2,35,142.59229215250866,0.02197854606855069,3.533598413557382,14.62519095296342,9.268347029825781,6.179629078434427,12.206756434991348,5.038638973356154,20.854395011511865,13.215948474477536,8.811674749462597,17.405893798128016
offgrid2,36,143.93886041598566,0.02239561427098692,4.8241841188547685,23.338437337102636,2.613527363788321,18.452510354447064,11.751313029272396,6.9438756450485135,33.593080741924446,3.761881504096862,26.56033312233286,16.91470605824993
offgrid2,37,135.8021991855011,0.01993519392904954,6.337676092078873,27.177291523122662,3.935678641584033,24.95149017470926,16.232269305649517,8.606703510296834,36.907359567455345,5.344738148145173,33.884672386809406,22.043778694785114
offgrid2,38,146.47125132291825,0.023190581705253108,4.837966628360641,25.990030496573326,3.3739053928938563,5.7399125171741385,17.671321484634824,7.086230259145028,38.06792288753901,4.941801447423053,8.407321688745776,25.88340570384032
offgrid2,39,143.35165252629622,0.022213258284273202,6.484243852384243,23.86741882588431,2.994865449338595,11.425760300486449,15.791052781647759,9.295270716227584,34.21433930227749,4.293189112565963,16.37901620444083,22.63673511379173
offgrid2,40,126.51509473687493,0.017301810415758487,4.236250244872465,22.786546987336198,2.624834223142486,15.349473032527367,14.37928988853318,5.359496010591495,28.828421508290912,3.3208115040946313,19.41940034871307,18.19197222496763
offgrid2,41,135.36040699455734,0.01980569842415466,4.899904524328925,27.278711526157828,4.950212341023773,10.452691195833182,17.779772771581186,6.632530706476363,36.92457494467846,6.700627571904584,14.148805344564057,24.066772786319778
offgrid2,42,131.21171512628703,0.018610244702816733,7.592623829327588,21.745343745811002,4.13958852859008,10.209426225914756,19.951386936351117,9.9624119495479,28.532438488985406,5.431625107534074,13.395963255575708,26.178556990668273
offgrid2,43,115.9889066534803,0.014542523296273122,3.8975024699112835,28.02843840557572,5.804536017247162,11.762714694921232,14.554975518848169,4.5206705016424875,32.50987925867145,6.732617862712453,13.643444167407399,16.882156967993712
offgrid2,44,115.85823255265653,0.014509774290432362,6.431785159952728,25.71877050233261,7.454243675876548,9.14716362078088,16.75184963644356,7.451752607905283,29.797312938276548,8.636354973038744,10.597742099736308,19.408396908662127
offgrid2,45,115.96616191265824,0.014536820449299371,7.019275245702647,27.606723730738643,2.951406844170834,8.789001621998244,17.60272965567831,8.139984096526671,32.01445794036862,3.4226332396124266,10.192267851472643,20.413209973551417
offgrid2,46,110.67596968971303,0.01324077880127167,5.932370152519208,23.75189154115144,8.477692961761889,9.439723400942317,18.61475249293404,6.565708191883742,26.28763628281828,9.382768892746522,10.447505410019666,20.60205782689478
offgrid2,47,96.90454131943713,0.010150679590288285,5.15522941326953,34.05081226536714,4.700461584552326,9.598936144455262,20.79328319159588,4.995651416893548,32.99678344129667,4.554960738406779,9.301805042330034,20.149635702067602
offgrid2,48,107.47907142442646,0.012486901047433139,8.422937417017218,30.394198883539534,7.199179889326409,10.645548410336028,18.13034951792224,9.052894922470678,32.66740272692169,7.7376116952220775,11.441736579466955,19.486331307865804
offgrid2,49,104.48377585765279,0.011800613233665467,6.62319454208658,37.49023653697738,6.2479192820479295,7.865552995667129,26.126804851370512,6.920163739970035,39.171214711799294,6.528061978422028,8.218226761957737,27.29827221967232
offgrid2,50,82.98693576934164,0.0074443419969117824,8.350100608902506,40.984690987329635,7.107411938702117,13.159068798377723,16.318972875940585,6.9294926289853285,34.0119391849184,5.898223380433245,10.920307971553198,13.542615538773099
offgrid2,51,93.76320689728708,0.009503241465219593,7.820888957539713,32.961680226745145,5.730572349698139,9.582660320300493,18.761148999288583,7.333116294465039,30.905928427825216,5.373168408646192,8.985009622387583,17.591054952511257
offgrid2,52,89.30949222478424,0.008621882484981209,5.496762591618013,34.62894918421395,7.910726289784282,12.892505583673358,23.562811291467774,4.9091307593759375,30.926938679200042,7.065029480698857,11.514231271830631,21.043827118293994
offgrid2,53,77.81783459940964,0.00654583633250709,7.632361742098688,30.40202949629446,7.402538202608078,9.40769845301722,23.97653488504722,5.939338636494976,23.658201028290154,5.760494934663664,7.320867221780159,18.658020259515798
offgrid2,54,84.61446872473759,0.00773920093950757,8.183477721424774,35.08958982674386,5.707933707730016,12.111218159009487,18.683150181194907,6.924406197190834,29.690870009588888,4.829737781955969,10.247842901339823,15.80864826686292
offgrid2,55,82.15391015731443,0.007295639001068551,7.885539162875266,44.9565620528664,11.567402876803097,11.88510802423955,22.821307150609467,6.47827875928839,36.933573598729176,9.503073766943421,9.764080968333527,18.748596173236475
offgrid2,56,72.0548049639986,0.005612195003978208,6.136158157016583,47.345148348837654,3.759596333716379,16.71920628592294,21.09626090639237,4.42139679232079,34.11445430267078,2.708969805692979,12.04699148085037,15.200869650797305
offgrid2,57,77.6011156816921,0.006509427424513619,8.074314518399646,37.37095157772541,6.588370020504851,11.03861140936681,23.16491429857088,6.2657581499269694,29.000275365179828,5.112648641149891,8.5660856094352,17.976231942398822
offgrid2,58,68.3038347117054,0.00504309363637463,10.421839968625754,48.431492241220795,7.319250538890867,14.110742228789876,19.77054742788203,7.118516346088586,33.08056640885588,4.999328790219625,9.638178048547452,13.504042036739866
offgrid2,59,73.81212946598697,0.005889281703107479,5.356188715987422,36.657921329438814,6.866265966826294,13.749847775389517,25.003929366839763,3.9535169494872204,27.057992351225028,5.068137124912826,10.14905544134664,18.4559327158357
offgrid2,60,68.3318735599565,0.005047234884396284,7.781017861543875,55.598420076195296,4.903480180095935,17.220667514529822,25.020182783535674,5.3169152868277925,37.991442107799244,3.350639876700682,11.767204752209022,17.096759664115602
offgrid2,61,68.6319545940325,0.005091662324768354,8.778047916473259,39.81601841703841,7.4564027740340215,12.706795959436953,27.870784105100203,6.024545860276344,27.326511681133418,5.1174749662232095,8.720922433237126,19.1282638920132
offgrid2,62,72.71507469954496,0.005715520253670405,13.48502572367033,45.08250439863158,5.224865923932432,11.495759002103751,22.30551029205136,9.805646528219732,32.78177674989059,3.7992651595385376,8.359149745659407,16.219468470979834
offgrid2,63,51.54402789684684,0.00287186198995492,10.59631662555788,73.15392921295434,13.560785440737776,18.77644647648946,39.035618320005455,5.461768397515773,37.706481681164774,6.989775030605424,9.678136809878243,20.12052999657027
offgrid2,64,63.1986980801431,0.004317408302115063,6.721697476718741,56.20563646833444,6.654716974653455,16.50471348435587,23.44570122419252,4.248025294172074,35.52123049564549,4.205694488899271,10.430764043970735,14.817377929449846
offgrid2,65,68.6746151603463,0.00509799408983984,5.721807001788219,50.35838604619575,8.72856212912625,14.913898386541486,29.007172367940807,3.929428938695809,34.583427818186465,5.994306451209182,10.242062322362463,19.920563992581663
offgrid2,66,56.5896401819064,0.0034616306212658992,10.161218412789001,53.164700560789925,7.576660630924058,15.449358840933948,32.462766652527094,5.750196937894916,30.08571275113899,4.287604988844084,8.742736578496066,18.370562841756982
offgrid2,67,59.231073446816545,0.0037923295120320293,7.160336616062979,51.02204374613286,4.791780488990239,17.106503209095592,23.012256016068662,4.241144240099562,30.22090420533882,2.8382230208440333,10.13236547996144,13.630406262647089
offgrid2,68,62.49543356397983,0.004221856129533424,7.969183847485747,42.64891603482055,5.86827496934562,11.678835446917699,22.13450183932481,4.980375996996867,26.65362498629882,3.6674038848190498,7.2987388477749775,13.83305289171313
offgrid2,69,55.520870729535076,0.0033321105058081025,9.498593018507943,53.96170810810678,5.333583606770483,19.344097306191575,26.34237283885769,5.273701550930439,29.96001020215101,2.9612520595667142,10.740011259166101,14.625514770954338
offgrid2,70,57.241768375902545,0.0035418726583657254,11.67732498887015,59.435094756070335,8.54835233790697,17.403740827446256,26.52584848640391,6.684307322630439,34.02169927426798,4.8932280452207575,9.96220901318917,15.183864750330176
offgrid2,71,51.225439900413754,0.0028364703754352504,8.213683844181668,67.47633707166538,5.2877116194519616,16.82188606750692,21.401954865003336,4.207495681211275,34.56505049364656,2.7086535377295595,8.617085137626832,10.963245526885961
offgrid2,72,56.271665454009344,0.003422838410268714,7.076156835804029,52.378395491227415,5.807642447082032,13.304673761632747,21.991545074470732,3.9818713016446567,29.474195481001406,3.2680571285870426,7.48676150889334,12.375008672473841
offgrid2,73,53.951312326664954,0.0031463779145290503,10.552291345633176,66.53842397616427,6.942589722837169,17.980868360575617,23.57573687152027,5.693099661502191,35.8983529366209,3.7456182649268235,9.700914448260631,12.71941943286661
offgrid2,74,51.0966199825042,0.0028222222033611696,13.647152074624836,63.39018654758762,7.88923164787312,18.408586716692348,20.028727058684723,6.973233434005491,32.39024272642134,4.031130714653182,9.406165598778037,10.234002552509123
offgrid2,75,50.69112389128526,0.002777606368976052,12.580629122628002,66.92947655305721,8.31636971528873,19.37178124378296,26.437274183883627,6.377262294854474,33.927303879298954,4.2156612756343375,9.81977363023478,13.401351410031223
offgrid2,76,51.30985868540263,0.0028458270032915263,16.462544070947075,57.256188626278394,6.277570028490299,13.73547982718159,21.56675432506878,8.446908098825075,29.37806947279102,3.2210123104955617,7.047655289088859,11.06587116722075
offgrid2,77,44.665667495435834,0.002156525093661609,18.339055677225087,79.68464240199748,11.227781204743115,23.058699755887375,31.045415518209246,8.191261630592205,35.59167742020327,5.014963420025599,10.29932216173553,13.866642067939779
offgrid2,78,42.33078355293818,0.0019369547439502788,14.033309790724637,60.78705471890816,9.368062025525822,26.090348347683904,48.84194308780341,5.940409992824927,25.731636561267106,3.965574059130332,11.044248887265656,20.67517721154731
offgrid2,79,50.77042081930115,0.002786303273289033,7.315611151171098,62.93318474812171,8.348852617498652,14.479140671512999,22.662205818273545,3.714166566953288,31.951442731609642,4.238747607487305,7.351120649945736,11.505697260873628
offgrid2,80,46.52643831970141,0.0023399494447913036,10.491849169613783,75.68872872059374,12.59374113221662,17.043518523734093,27.168530560677475,4.881483732496461,35.215269683153174,5.859419200023631,7.929742133452028,12.640549613682833
offgrid2,81,41.49053795751189,0.0018608226794295654,10.80675562146076,47.45030762646934,12.30946700864545,21.56305955262442,30.550174646122812,4.483781043097726,19.68738789671642,5.107264081589444,8.94662940848253,12.675431807635759
offgrid2,82,47.96174541922319,0.0024865478321468783,13.664545919187125,65.65731936727231,10.74908866118266,21.295725691715223,23.834871345060325,6.553754726453381,31.490396364017467,5.155450538563014,10.213801741436562,11.431620315517211
offgrid2,83,44.55886428991983,0.0021462241876636437,10.596816741461723,79.34280706459626,13.51673725322119,18.40306662399886,31.89653611512374,4.721821190879433,35.35425372372637,6.022904609087868,8.200197482171184,14.212734240723256
offgrid2,84,47.546937273722875,0.0024437228697897573,11.057356206451995,86.2549807646131,9.53021520117805,17.332586761367615,25.74127656929224,5.257434219613834,41.01160159961233,4.5313254437549295,8.241114155341055,12.239188623856906
offgrid2,85,43.50342171761879,0.0020457553398263587,13.051550175535573,78.83749973424665,11.922266509265585,13.977576284787089,34.64097302300696,5.677870913549856,34.29700998101591,5.186593877824237,6.0807239570728004,15.070008581285276
offgrid2,86,44.415334083039916,0.002132419891968157,15.332406969811293,90.74818984466128,8.142020264153551,16.330966875520502,24.618579023687296,6.809939778612983,40.30611169381761,3.6163055014326093,7.253453496753016,10.934424119867899
offgrid2,87,40.74964562153442,0.001794958993377434,10.327906892461348,85.6011565249955,11.093488585582769,18.135593265732204,43.645399882862826,4.2085854588000275,34.882167931870654,4.520557285690349,7.390189987148735,17.7853457823682
offgrid2,88,46.48893067704959,0.002336178229363808,12.720285690973892,80.3877952626643,6.7778630198486844,23.531596951732794,35.65392298220991,5.913524796799511,37.37142641246856,3.1509560406828347,10.939587794093773,16.575127538848218
offgrid2,89,39.713098274047475,0.0017048037807390027,14.96454093789801,92.42992451046415,12.558268675350597,18.684854897354043,45.88807975654735,5.942882848927502,36.70678675546852,4.987277580560902,7.4203347877493835,18.223578209790933
offgrid2,90,43.11052595601668,0.0020089702317845812,10.611507477142094,80.5206975395938,8.887371576267522,18.390461547859836,36.97288221237093,4.574676685257993,34.712896212772264,3.8313926301944594,7.928224699021382,15.939203982851645
offgrid2,91,38.818621388593414,0.0016288724364450515,17.387821308213095,82.2098426817595,16.000244730487264,15.934932351062761,47.913073099108594,6.749712521360411,31.912727574790487,6.21107442317622,6.18572105788754,18.599194441982966
offgrid2,92,33.83926827701419,0.0012377951762040657,19.866388538394528,91.23032648390033,14.396748604870943,22.398139780784337,37.28100376917217,6.722640514461323,30.87167492888296,4.871754383569576,7.5793666094802505,12.615618881813944
offgrid2,93,40.38699919377589,0.001763153121339762,12.012678970176482,82.17813841665324,19.49992221005644,14.796919927659886,51.189772176818785,4.851560558836062,33.18928409979378,7.87543342576242,5.976031931887662,20.67401287634752
offgrid2,94,37.851228442973614,0.0015486982821353182,12.099167404333192,82.21440080799502,9.206018902822384,13.161165790194636,45.25130402613091,4.579683493911958,31.11916066285614,3.4845912454106336,4.981662929005065,17.128174460355325
offgrid2,95,38.768946220064734,0.0016247062534219083,12.07694339648428,101.59367242073932,16.058712763833377,23.056453371434348,66.12156368991229,4.682103690410649,39.38679622378517,6.225793715045233,8.938744007825685,25.634633466807948
offgrid2,96,35.69559205826124,0.0013773237560721684,10.193284056741021,91.57792593061794,16.077708997149767,17.207117983156362,60.277865625928975,3.638553094234057,32.68928285561002,5.739033415936945,6.142182640251205,21.516541015258486
offgrid2,97,36.658183649834264,0.0014526090450640017,10.951834894960893,94.88694094134945,17.582748704682377,27.26682383320269,74.37010134804207,4.014743748821397,34.78382906998966,6.445516310851321,9.995522356252222,27.262728332733133
offgrid2,98,35.982683664762156,0.001399567859403968,18.616982159905756,73.43136451829287,14.19257479380748,18.561582948941588,56.81555186841645,6.698889798524093,26.422575605335723,5.106869291940516,6.678955675690082,20.443760301201156
offgrid2,99,35.71424969726955,0.001378763952122468,16.964372523970034,85.74312453714829,20.157805014811856,21.594275576976603,57.99544611586145,6.0586983627856466,30.622513595437937,7.19920881647863,7.712233499877919,20.712638438864175
offgrid2,100,34.11092111363828,0.0012577483403231114,18.244538841460827,73.78476892900862,21.21204118427373,19.104366230854573,31.439327492789094,6.223380251757797,25.168664323254415,7.235622634960074,6.516675294267354,10.724244199723678
offgrid2,101,32.219456851886775,0.0011221302980430035,10.301772486921577,78.55023021212342,15.509123232028331,20.584614564324127,43.66144516736682,3.31917514140324,25.308457530252838,4.996955267849316,6.6322510076796135,14.067480486609956
offgrid2,102,34.015688977156955,0.0012507352865984234,19.244347639856443,86.49171249401927,10.277317222265856,18.55572108423616,62.39639387622058,6.546097438856412,29.420751912982396,3.49590026152174,6.311856371482508,21.224563273897
offgrid2,103,31.209182243299676,0.0010528624508517233,13.915204525373957,82.05007791365536,25.52437818865625,26.74594270314744,63.50227532721695,4.342821539851842,25.607158346842073,7.9659497053667625,8.347190000913796,19.818540835513062
offgrid2,104,31.852615922498746,0.0010967232962722912,24.12255980960924,84.93751028591771,11.701182307169287,18.028416428022254,57.15779471996917,7.683666326829876,27.054818925506233,3.72713265869401,5.742522241726596,18.206252821922046
offgrid2,105,31.436290037844664,0.0010682414681853825,27.316872003622958,91.53159421443603,22.91060186994243,19.128096075928447,72.66557111502281,8.587411112325702,28.774137433513154,7.202243253250965,6.013163761146451,22.843359693374847
