point: offgrid1
mu1: 4.56
mu2: 0.019
n_primary: 10
n_tot: 151
requested_secondary_error_percent: 30.0
actual_secondary_error_percent: 30.0
ann_secondary_error_percent: 14.522856759920916
state_error_percent_vs_hdm: 3.004848037560227
state_error_percent_vs_linear_prom: 3.01476594986531
primary_q_error_percent_vs_linear_prom: 2.7016100898048503
total_q_error_percent_vs_linear_prom: 6.940451709603082
n_time_used: 501
online_solve_elapsed_s: 70.88786125183105
num_iterations: 1500
jac_time_s: 27.872310400009155
res_time_s: 3.611668586730957
ls_time_s: 27.64391565322876
linear_qn_path: /home/kratos/burgers2d-rom-workbench/Project_YvonMaday/Results_Paper/euclidean_prom_main/Runs/Linear/linear_prom_mu1_4.560_mu2_0.0190_ntot151/qN.npy
ann_qn_path: /home/kratos/burgers2d-rom-workbench/Project_YvonMaday/Results_Paper/euclidean_prom_main/Runs/ROM/DataDriven_MasterANN/rom_data_driven_mu1_4.560_mu2_0.0190_ntot151/qN.npy
basis_path: /home/kratos/burgers2d-rom-workbench/Project_YvonMaday/Results_Paper/MetricStudy/euclidean/Stage1/basis.npy
u_ref_path: /home/kratos/burgers2d-rom-workbench/Project_YvonMaday/Results_Paper/MetricStudy/euclidean/Stage1/u_ref.npy
solver_variant: plain
